sale_id,customer_id,product_id,quantity,sale_date,payment_method,discount,returned
SALE56502,CUSTOMER24588,PROD1730,1,2025-04-09,Debit Card,2.2,False
SALE56503,CUST26961,PROD1819,4,2024-12-23,Credit Card,0.0,True
SALE56504,CUSTOMER15584,PROD1707,4,2024-04-07,Cash,0.12,
SALE56505,CUSTOMER19668,PROD1421,4,2024-08-10,Debit Card,0.24,True
SALE56506,CUST22050,PROD1573,2,2024-07-05,Cash,0.21,True
SALE56507,cust23167,,6,2025-02-23,Cash,0.09,False
SALE56508,CUSTOMER23913,PROD1846,4,2024-11-29,Debit Card,0.04,True
SALE56509,CUST17481,PROD1739,4,2024-07-28,Debit Card,0.24,True
SALE56510,CUST24239,PROD1315,5,2025-01-14,Debit Card,0.08,True
SALE56511,CUST17020,PROD1554,8,2025-04-05,Credit Card,0.22,True
SALE56512,cust11540,PROD1372,2,2024-12-12,Credit Card,0.14,True
SALE56513,CUST21754,PROD1034,2,2024-09-16,Debit Card,0.2,False
SALE56514,CUST13621,PROD1453,7,2023-09-04,Debit Card,0.27,True
SALE56515,CUST14530,PROD1022,3,2025-03-25,Cash,0.02,text_True
SALE56516,cust26936,PROD1068,7,2024-01-03,,0.16,False
SALE56517,CUST12745,PROD1245,2,2025-07-27,Cash,0.28,False
SALE56518,CUSTOMER23474,,4,2024-08-08,PayPal,0.03,False
SALE56519,CUST16402,PROD1717,3,2023-12-13,PayPal,0.22,False
SALE56520,cust24347,PROD1309,6,2025-07-31,PayPal,0.04,True
SALE56521,CUST29181,PROD1142,8,2024-08-26,Debit Card,0.26,False
SALE56522,CUSTOMER24268,PROD1817,4,2024-09-29,Debit Card,0.05,False
SALE56523,CUST17490,PROD1178,5,2024-10-08,Cash,0.23,True
SALE56524,CUSTOMER12924,PROD1233,3,2024-12-11,Debit Card,0.28,False
SALE56525,,PROD1332,6,2024-12-13,PayPal,0.29,False
SALE56526,cust17941,PROD1743,8,2024-09-12,Cash,0.2,True
SALE56527,CUST16448,PROD1324,9,2025-08-03,Cash,0.09,True
SALE56528,cust16509,PROD1763,6,2025-04-14,Debit Card,0.17,True
SALE56529,CUST28346,PROD1024,8,2025-05-23,PayPal,0.06,True
SALE56530,CUST21536,PROD1283,5,2025-02-07,Cash,0.15,True
SALE56531,CUST22975,PROD1313,6,2023-10-08,Debit Card,0.3,True
SALE56532,CUST28052,PROD1713,1,2023-11-05,Credit Card,0.19,True
SALE56533,CUST18188,PROD1759,8,2024-07-12,PayPal,0.2,True
SALE56534,CUST22926,PROD1025,6,2024-08-02,Debit Card,0.07,False
SALE56535,CUST28714,PROD1380,5,2024-09-02,Credit Card,0.19,
SALE56536,CUST20925,PROD1511,5,2024-04-12,PayPal,0.25,False
SALE56537,cust24660,PROD1738,6,2023-08-23,Cash,0.18,True
SALE56538,,PROD1725,4,2024-09-28,PayPal,0.07,False
SALE56539,CUST11964,PROD1113,3,2023-08-31,Debit Card,0.24,True
SALE56540,cust13751,PROD1982,2,2025-02-15,Cash,0.04,True
SALE56541,cust20788,PROD1053,2,2023-08-17,Debit Card,0.29,False
SALE56542,cust11110,PROD1844,3,2024-07-09,Debit Card,0.23,False
SALE56543,CUST17943,PROD1848,2,2024-01-23,Credit Card,0.02,text_True
SALE56544,CUST18862,PROD1676,5,2025-01-13,Debit Card,0.13,True
SALE56545,cust16693,PROD1441,2,2024-01-24,PayPal,0.15,False
SALE56546,CUSTOMER13914,PROD1132,6,2024-10-18,PayPal,0.27,False
SALE56547,CUST24038,PROD1033,5,2023-09-04,,0.28,True
SALE56548,cust15031,PROD1521,5,2024-09-08,Debit Card,0.3,False
SALE56549,CUSTOMER29969,PROD1904,4,2024-12-10,PayPal,0.21,False
SALE56550,CUST15806,PROD1660,9,2024-06-02,PayPal,0.19,True
SALE56551,CUST16591,PROD1033,3,2025-05-13,Debit Card,0.18,False
SALE56552,CUSTOMER20542,PROD1156,8,2024-11-12,Credit Card,0.06,True
SALE56553,cust23274,PROD1003,7,2025-05-18,Credit Card,0.14,False
SALE56554,CUST16035,PROD1116,4,2025-06-07,PayPal,0.18,False
SALE56555,CUST14055,PROD1665,1,2025-02-03,PayPal,0.27,False
SALE56556,CUSTOMER17819,PROD1105,4,2025-08-12,PayPal,0.06,False
SALE56557,CUST18581,PROD1913,3,2024-04-04,Cash,0.08,True
SALE56558,CUSTOMER16368,PROD1052,2,2024-08-31,Credit Card,0.15,True
SALE56559,CUSTOMER17841,PROD1262,9,2024-11-08,Cash,0.13,False
SALE56560,cust22112,PROD1090,6,2023-09-27,Credit Card,0.15,False
SALE56561,CUST24641,PROD1147,3,2024-10-19,PayPal,0.18,False
SALE56562,cust12897,PROD1978,2,2023-11-13,Credit Card,0.11,True
SALE56563,CUST15669,PROD1370,6,2025-02-04,Credit Card,0.05,True
SALE56564,cust10543,PROD1522,6,2025-02-03,,0.2,False
SALE56565,cust20574,PROD1965,4,2025-01-06,,0.22,False
SALE56566,CUST25971,PROD1951,9,2025-04-20,Credit Card,0.21,False
SALE56567,cust20161,PROD1518,8,2025-04-03,Credit Card,0.24,True
SALE56568,CUST14219,PROD1930,8,2025-01-21,Credit Card,0.12,True
SALE56569,CUST12256,PROD1420,3,2024-10-27,PayPal,0.13,False
SALE56570,CUSTOMER17182,PROD1704,4,2024-01-10,Credit Card,0.16,False
SALE56571,CUSTOMER27524,PROD1045,9,2024-04-27,Cash,0.15,False
SALE56572,CUST23920,PROD1298,5,2025-07-10,Debit Card,0.15,False
SALE56573,,PROD1611,5,2024-02-11,PayPal,0.14,True
SALE56574,cust22448,PROD1670,9,2025-04-30,Debit Card,0.21,True
SALE56575,CUST26522,PROD1402,7,2025-06-19,Credit Card,0.15,True
SALE56576,,PROD1000,1,2025-02-19,Credit Card,0.01,False
SALE56577,cust27391,PROD1139,6,2023-08-25,Credit Card,0.28,True
SALE56578,CUSTOMER24772,PROD1658,2,2024-03-09,Credit Card,0.12,False
SALE56579,CUSTOMER14361,PROD1165,4,2024-03-10,Cash,0.2,False
SALE56580,cust26749,PROD1320,5,2025-04-22,Credit Card,0.22,True
SALE56581,CUST24714,PROD1045,90,2025-05-29,PayPal,0.23,False
SALE56582,CUSTOMER11088,PROD1636,5,2024-08-06,Cash,0.15,False
SALE56583,CUST14653,PROD1171,6,2023-11-26,Debit Card,0.24,True
SALE56584,CUST18267,PROD1972,4,2024-09-20,Cash,0.09,False
SALE56585,CUST22125,PROD1702,8,2024-03-24,Cash,0.11,False
SALE56586,cust23152,PROD1031,6,2025-05-13,Debit Card,0.19,False
SALE56587,CUSTOMER20146,PROD1127,6,2025-02-21,Debit Card,0.18,True
SALE56588,,PROD1107,2,2024-12-31,Cash,0.2,False
SALE56589,CUST17643,PROD1630,7,2023-12-26,Credit Card,0.15,True
SALE56590,CUST13905,PROD1554,4,2025-06-03,PayPal,0.25,True
SALE56591,CUST11641,PROD1514,3,2024-08-13,Credit Card,0.01,True
SALE56592,CUST25414,PROD1332,3,2024-08-04,Cash,0.08,False
SALE56593,cust23051,PROD1344,1,2025-01-08,Credit Card,0.01,False
SALE56594,cust29154,PROD1167,5,2024-07-07,PayPal,0.02,Fal...
SALE56595,CUSTOMER11823,PROD1404,6,2024-01-30,Debit Card,0.08,True
SALE56596,cust25650,PROD1087,9,2025-01-16,Debit Card,0.05,True
SALE56597,CUST10973,PROD1501,4,2024-01-16,Debit Card,0.05,False
SALE56598,cust10491,PROD1143,3,not a date,Credit Card,0.08,Tru...
SALE56599,cust28912,PROD1528,2,2023-09-23,Debit Card,0.11,False
SALE56600,CUST22636,PROD1795,8,2024-02-26,Debit Card,0.18,False
SALE56601,cust11333,PROD1711,5,2023-09-20,PayPal,0.13,True
SALE56602,cust27994,PROD1139,5,2025-02-19,PayPal,0.25,True
SALE56603,CUSTOMER28810,PROD1501,9,2025-02-13,PayPal,0.08,True
SALE56604,cust24292,,6,2024-06-20,Credit Card,0.21,True
SALE56605,CUST25232,PROD1130,4,2024-02-23,Credit Card,0.19,True
SALE56606,CUSTOMER20027,PROD1733,5,2024-07-20,Debit Card,0.07,True
SALE56607,cust18647,PROD1385,7,2024-11-19,Cash,0.19,True
SALE56608,CUST17465,PROD1965,9,2023-11-10,Debit Card,0.24,True
SALE56609,cust20580,PROD1122,2,2024-11-02,,0.05,False
SALE56610,CUSTOMER29205,PROD1132,9,2023-11-25,Cash,0.19,False
SALE56611,CUST17401,PROD1382,4,2025-02-16,Cash,0.1,True
SALE56612,CUST19101,PROD1577,8,2023-09-30,Debit Card,0.11,True
SALE56613,cust21926,PROD1130,8,2024-12-08,Credit Card,0.0,False
SALE56614,CUST26148,PROD1785,7,2025-01-02,Credit Card,0.27,True
SALE56615,cust12326,PROD1450,1,2023-09-16,PayPal,0.12,True
SALE56616,CUSTOMER23319,PROD1594,9,2025-08-01,Credit Card,0.14,True
SALE56617,CUST13702,PROD1503,8,2024-09-17,Debit Card,0.03,True
SALE56618,CUSTOMER21884,PROD1909,3,2023-08-27,Cash,0.2,True
SALE56619,CUST23949,PROD1415,8,2025-08-11,Cash,0.2,False
SALE56620,cust16772,PROD1951,7,2025-02-06,,0.14,False
SALE56621,cust18057,PROD1004,9,2025-07-07,Credit Card,0.03,True
SALE56622,CUST22757,PROD1257,9,2025-07-16,Debit Card,0.07,False
SALE56623,CUST10618,PROD1046,3,2024-04-18,Credit Card,0.13,False
SALE56624,CUST23362,PROD1186,5,2023-12-28,Cash,0.24,False
SALE56625,,PROD1461,5,2024-11-27,Cash,0.05,False
SALE56626,CUST10566,PROD1112,1,2024-02-16,,0.27,False
SALE56627,,PROD1545,1,2023-10-15,,0.07,False
SALE56628,,PROD1886,9,2023-10-08,Debit Card,0.25,True
SALE56629,CUST15361,,1,2024-04-18,PayPal,0.04,True
SALE56630,CUST16981,PROD1925,1,2025-02-16,Debit Card,0.06,True
SALE56631,cust12278,PROD1216,4,2024-04-16,PayPal,0.03,False
SALE56632,CUST15892,PROD1797,9,2023-08-20,Cash,0.29,False
SALE56633,CUST16223,,9,2025-01-28,Debit Card,0.26,False
SALE56634,cust10705,PROD1811,3,9999-99-99,Credit Card,0.05,True
SALE56635,CUST17471,PROD1119,8,2024-06-19,PayPal,0.29,True
SALE56636,cust23076,PROD1011,7,2024-09-05,Cash,0.09,True
SALE56637,CUSTOMER26285,PROD1050,2,2024-05-25,Cash,0.19,True
SALE56638,CUSTOMER15227,PROD1527,8,2023-10-18,Credit Card,0.07,True
SALE56639,CUST24000,PROD1685,7,2024-12-08,Debit Card,0.17,False
SALE56640,CUST26506,PROD1973,4,2025-01-22,PayPal,0.6,False
SALE56641,CUST19277,PROD1278,9,2023-09-09,Credit Card,0.13,True
SALE56642,CUST24456,PROD1597,6,2025-06-23,Cash,0.17,False
SALE56643,cust17496,PROD1853,9,2025-02-04,Debit Card,0.27,False
SALE56644,CUSTOMER11286,PROD1358,7,2025-07-07,Debit Card,0.24,True
SALE56645,cust27776,PROD1150,8,2023-10-09,Cash,1.4000000000000001,False
SALE56646,CUSTOMER12829,PROD1350,9,2024-09-16,PayPal,0.12,True
SALE56647,CUST23470,PROD1942,1,2024-07-20,PayPal,0.04,True
SALE56648,CUSTOMER29485,PROD1267,4,2023-09-23,Credit Card,0.2,True
SALE56649,CUST11384,PROD1039,1,2024-02-28,PayPal,0.29,True
SALE56650,CUST16479,PROD1883,6,2024-12-05,Cash,0.26,True
SALE56651,cust21227,PROD1008,5,2024-06-02,,0.09,False
SALE56652,cust10938,PROD1763,5,2023-11-02,Cash,0.22,True
SALE56653,CUST16791,PROD1754,2,2025-06-03,Debit Card,0.07,False
SALE56654,CUST18907,PROD1216,1,2024-04-04,Debit Card,0.15,False
SALE56655,CUSTOMER14192,PROD1373,2,2024-07-24,Credit Card,0.15,True
SALE56656,cust11437,PROD1684,2,2025-07-07,Debit Card,0.01,True
SALE56657,CUST23118,PROD1913,7,2025-01-11,PayPal,0.16,False
SALE56658,CUST14777,PROD1997,1,2025-05-15,Credit Card,0.03,True
SALE56659,CUST26633,PROD1977,2,2024-06-27,PayPal,0.05,False
SALE56660,CUST29994,PROD1949,6,2025-02-24,Cash,0.22,True
SALE56661,CUSTOMER21253,PROD1114,8,2025-02-21,PayPal,0.06,False
SALE56662,CUSTOMER27276,PROD1789,7,not a date,PayPal,0.04,Fal...
SALE56663,CUSTOMER10289,,7,2023-09-11,Cash,0.28,False
SALE56664,CUST18996,PROD1747,7,2024-01-15,Credit Card,0.2,False
SALE56665,cust14477,PROD1567,5,2025-06-13,Debit Card,0.03,True
SALE56666,CUST19563,PROD1521,3,2024-09-16,Cash,0.05,True
SALE56667,CUSTOMER28169,PROD1658,5,2023-09-15,Cash,0.24,False
SALE56668,CUSTOMER20816,PROD1798,1,2024-07-01,PayPal,0.05,False
SALE56669,cust13266,PROD1899,7,2024-07-23,Debit Card,0.21,True
SALE56670,CUSTOMER12515,PROD1630,6,2025-03-25,Cash,0.01,False
SALE56671,cust24116,PROD1217,1,2024-07-25,Credit Card,0.19,True
SALE56672,CUST27216,PROD1283,4,2024-06-16,Debit Card,0.04,True
SALE56673,CUST28294,PROD1765,2,2025-08-02,Credit Card,0.11,True
SALE56674,cust17300,PROD1323,2,2023-12-05,Credit Card,0.2,False
SALE56675,CUST29160,PROD1504,3,2025-01-27,Cash,0.23,False
SALE56676,,PROD1393,60,2023-12-17,Debit Card,0.11,False
SALE56677,CUST12390,PROD1973,5,2024-11-01,Credit Card,0.17,False
SALE56678,cust12136,PROD1855,7,2024-08-01,Credit Card,0.25,True
SALE56679,cust20238,PROD1290,9,2024-01-31,PayPal,0.03,True
SALE56680,CUST18073,PROD1577,6,2024-11-21,Debit Card,0.16,False
SALE56681,cust22368,PROD1306,1,2024-06-24,Credit Card,0.03,False
SALE56682,,PROD1453,3,not a date,PayPal,0.2,text_False
SALE56683,CUST28035,PROD1517,9,2025-06-20,Cash,0.19,True
SALE56684,cust21343,PROD1677,8,2024-11-06,Debit Card,0.01,True
SALE56685,CUST27304,PROD1605,7,2024-09-19,Cash,0.14,False
SALE56686,cust24797,PROD1940,2,2024-10-01,Debit Card,0.08,True
SALE56687,cust17658,PROD1464,4,2024-12-28,,0.29,False
SALE56688,cust16359,PROD1635,9,2023-11-09,Debit Card,0.16,True
SALE56689,cust18663,PROD1158,7,2025-05-06,Debit Card,0.1,False
SALE56690,CUSTOMER22671,PROD1395,9,2024-06-30,PayPal,0.27,False
SALE56691,CUST22403,PROD1716,2,2023-09-21,Debit Card,0.22,False
SALE56692,CUST25809,PROD1769,3,2024-07-11,Debit Card,0.14,False
SALE56693,CUST24040,PROD1683,9,2024-11-13,Cash,0.06,False
SALE56694,CUST23081,PROD1746,8,2025-02-06,PayPal,0.01,False
SALE56695,CUST27398,PROD1593,4,2023-12-03,Cash,0.01,False
SALE56696,CUST14217,PROD1647,1,2023-11-26,Cash,0.09,False
SALE56697,CUST16807,PROD1072,9,2024-08-24,Cash,0.17,True
SALE56698,cust11784,PROD1085,5,2024-10-12,PayPal,0.15,True
SALE56699,cust10862,PROD1414,7,2024-09-27,Credit Card,0.07,True
SALE56700,CUSTOMER25999,PROD1667,4,2023-02-30,Debit Card,0.03,False
SALE56701,CUSTOMER16840,,10,2025-06-24,,0.12,True
SALE56702,cust25461,PROD1707,5,2025-01-22,Credit Card,0.21,False
SALE56703,cust10479,PROD1748,3,2024-02-19,PayPal,0.07,True
SALE56704,cust17866,PROD1081,7,2024-02-04,,0.08,False
SALE56705,CUST26550,PROD1420,4,2024-07-12,Cash,0.26,True
SALE56706,cust24843,PROD1710,2,2023-08-20,Cash,0.3,True
SALE56707,cust26191,PROD1682,9,2024-11-06,Debit Card,0.09,False
SALE56708,CUSTOMER19523,PROD1264,4,2025-06-07,Credit Card,0.22,False
SALE56709,cust24172,PROD1398,2,2024-06-14,PayPal,0.02,True
SALE56710,CUST18806,PROD1391,9,2024-01-26,PayPal,0.18,True
SALE56711,cust17608,PROD1402,5,2024-11-02,Cash,0.07,True
SALE56712,CUSTOMER26632,PROD1686,4,2025-06-16,Cash,0.19,True
SALE56713,CUSTOMER21195,PROD1642,7,2025-04-10,Credit Card,0.2,False
SALE56714,cust10552,PROD1221,1,2024-07-07,PayPal,0.22,
SALE56715,CUST27197,PROD1188,9,2024-02-08,Debit Card,0.03,False
SALE56716,CUST26980,PROD1445,5,2025-07-20,Cash,0.18,False
SALE56717,CUST15474,PROD1440,5,2024-06-14,Credit Card,0.21,False
SALE56718,CUST22190,PROD1228,4,2025-04-13,Cash,0.23,False
SALE56719,CUST24777,PROD1682,5,2023-12-29,Credit Card,0.14,True
SALE56720,CUST11003,PROD1723,4,2024-04-17,PayPal,0.12,False
SALE56721,CUSTOMER19256,PROD1753,5,2024-06-24,Credit Card,0.19,True
SALE56722,cust18704,PROD1082,1,2025-03-28,Debit Card,0.14,True
SALE56723,CUSTOMER21044,PROD1525,2,2025-06-10,Credit Card,0.28,True
SALE56724,CUSTOMER21415,PROD1555,7,2023-12-18,PayPal,0.01,True
SALE56725,CUST18313,PROD1138,5,2025-05-12,Cash,0.1,True
SALE56726,CUST15366,PROD1610,3,2024-03-23,PayPal,0.05,False
SALE56727,CUSTOMER28284,PROD1988,7,2025-06-19,PayPal,0.07,True
SALE56728,CUSTOMER18052,PROD1450,5,2025-03-15,PayPal,0.17,True
SALE56729,CUST22033,PROD1515,2,2023-12-01,Cash,0.21,False
SALE56730,CUSTOMER26773,PROD1841,2,2024-11-23,Debit Card,0.17,True
SALE56731,cust27673,PROD1656,7,2024-07-24,Cash,0.07,True
SALE56732,CUSTOMER25708,PROD1881,1,2025-03-02,PayPal,0.25,True
SALE56733,CUSTOMER18323,PROD1793,4,2025-03-23,Credit Card,0.3,False
SALE56734,CUST15634,PROD1470,3,2023-09-26,,0.3,False
SALE56735,CUSTOMER13194,PROD1391,5,2024-05-06,Cash,0.16,True
SALE56736,CUST11539,PROD1556,1,2025-07-13,PayPal,2.1,True
SALE56737,CUST29051,PROD1714,2,2024-07-19,Cash,0.1,False
SALE56738,CUSTOMER18732,PROD1846,3,2024-07-08,Cash,0.25,True
SALE56739,CUSTOMER17648,PROD1153,6,2023-02-30,Debit Card,0.05,True
SALE56740,CUST27823,PROD1299,3,2024-07-23,PayPal,0.11,True
SALE56741,CUST11467,PROD1379,4,2024-10-22,Cash,0.13,True
SALE56742,cust21414,PROD1532,5,2025-02-05,PayPal,0.09,False
SALE56743,CUST19224,PROD1653,2,2025-07-28,Credit Card,0.18,False
SALE56744,CUST24917,PROD1310,6,2024-06-04,PayPal,0.21,False
SALE56745,CUST29348,PROD1518,3,2023-09-20,Cash,0.14,text_True
SALE56746,cust18650,PROD1863,5,2025-02-02,PayPal,0.2,True
SALE56747,CUST26741,PROD1326,6,2024-11-14,Debit Card,0.0,False
SALE56748,CUST29335,PROD1088,8,2025-06-23,Credit Card,0.15,False
SALE56749,CUST26746,PROD1403,8,2025-04-23,Cash,0.17,True
SALE56750,CUST17614,PROD1440,6,2025-07-13,Debit Card,0.07,False
SALE56751,,PROD1909,7,2023-11-30,PayPal,0.09,False
SALE56752,CUST13930,PROD1186,8,2024-11-26,Cash,0.24,False
SALE56753,cust27073,PROD1958,9,2024-07-30,Debit Card,0.0,True
SALE56754,CUST23945,PROD1436,4,2023-11-20,Credit Card,0.18,True
SALE56755,cust11623,PROD1228,5,2023-08-29,Credit Card,0.26,False
SALE56756,CUST27553,PROD1351,5,2024-09-04,Debit Card,0.06,True
SALE56757,CUSTOMER10939,PROD1450,3,2024-06-01,PayPal,0.02,True
SALE56758,CUST25359,PROD1802,7,2025-05-23,Debit Card,0.24,True
SALE56759,cust22045,PROD1331,7,2025-07-05,Debit Card,0.22,False
SALE56760,CUST17212,PROD1303,8,2023-09-16,Credit Card,0.25,True
SALE56761,CUSTOMER28792,PROD1708,2,2024-07-10,Debit Card,0.23,True
SALE56762,CUST17514,PROD1522,3,2024-03-28,Debit Card,0.28,True
SALE56763,CUST29331,,9,2023-08-21,,0.09,True
SALE56764,,PROD1300,6,2024-09-12,Credit Card,0.09,False
SALE56765,CUST21819,PROD1337,4,2023-12-24,Cash,0.21,True
SALE56766,cust22314,PROD1177,1,2024-01-27,Credit Card,0.16,True
SALE56767,CUST24792,PROD1306,3,2025-06-16,Cash,0.28,False
SALE56768,CUST23883,PROD1031,7,2023-10-17,Cash,0.14,True
SALE56769,CUST10292,PROD1846,4,2025-02-06,Debit Card,0.15,True
SALE56770,CUST10944,PROD1354,3,2023-09-25,Cash,0.09,True
SALE56771,CUST18261,PROD1272,9,2025-07-26,PayPal,0.27,True
SALE56772,cust15943,PROD1804,7,2025-02-05,Credit Card,0.17,False
SALE56773,CUST25698,PROD1115,2,2025-07-16,Cash,0.15,False
SALE56774,,,2,2024-07-19,PayPal,0.22,True
SALE56775,CUST29332,PROD1548,5,2025-03-11,Credit Card,0.09,False
SALE56776,CUST26868,PROD1201,7,2024-07-07,Debit Card,0.06,True
SALE56777,CUST17853,PROD1791,4,2023-10-26,,0.23,True
SALE56778,CUST29735,PROD1204,5,not a date,PayPal,0.26,False
SALE56779,CUST23474,PROD1123,6,2025-03-02,,0.04,False
SALE56780,CUST20994,PROD1897,9,2024-05-13,Cash,0.07,False
SALE56781,cust19557,PROD1271,9,2024-09-01,Cash,0.29,
SALE56782,CUST27221,PROD1182,5,2025-07-18,Debit Card,0.12,False
SALE56783,CUST29162,PROD1117,4,2024-05-27,Debit Card,0.26,Fal...
SALE56784,,PROD1685,2,2024-08-02,PayPal,0.26,False
SALE56785,CUSTOMER16457,PROD1735,5,2024-07-16,Cash,0.01,True
SALE56786,,PROD1787,8,2025-03-06,Debit Card,0.05,text_False
SALE56787,cust26839,PROD1315,5,2025-05-27,Debit Card,0.04,False
SALE56788,,PROD1478,2,2025-05-17,Credit Card,0.09,False
SALE56789,CUST22031,PROD1182,3,2025-02-11,Debit Card,0.11,False
SALE56790,CUST17113,PROD1671,5,2025-01-13,Credit Card,0.2,True
SALE56791,CUST23467,PROD1243,6,2025-03-13,Credit Card,0.04,Fal...
SALE56792,CUSTOMER17579,PROD1818,5,2023-10-24,Cash,0.1,False
SALE56793,CUST18250,PROD1530,6,2024-10-09,Debit Card,0.22,False
SALE56794,CUST24539,PROD1033,7,2024-04-17,,0.21,True
SALE56795,CUSTOMER12606,PROD1886,1,2023-11-02,PayPal,0.07,True
SALE56796,CUST22689,PROD1194,2,2023-10-09,Debit Card,0.23,False
SALE56797,CUSTOMER26233,PROD1161,8,2025-03-08,Cash,0.02,False
SALE56798,cust26475,PROD1461,8,2024-03-23,,0.18,False
SALE56799,cust11334,PROD1050,3,2024-03-25,PayPal,0.14,False
SALE56800,CUST18443,PROD1949,8,2023-09-09,Credit Card,0.05,False
SALE56801,CUST24550,PROD1333,50,2025-01-23,Cash,0.28,False
SALE56802,CUST28156,PROD1340,2,2024-09-18,Credit Card,0.24,False
SALE56803,CUST12025,PROD1306,4,2025-06-26,Cash,0.26,True
SALE56804,cust21295,PROD1285,5,2024-11-01,PayPal,0.24,False
SALE56805,cust20159,PROD1008,7,2023-11-10,Cash,0.16,False
SALE56806,cust18204,PROD1173,3,2024-03-13,Cash,0.26,True
SALE56807,CUSTOMER21404,PROD1496,6,2024-04-14,Credit Card,0.24,False
SALE56808,CUST14297,PROD1968,1,2023-10-01,Cash,0.1,False
SALE56809,cust29193,PROD1302,3,2024-09-08,PayPal,0.14,False
SALE56810,cust15620,PROD1930,5,2024-06-08,Debit Card,0.06,False
SALE56811,CUST22145,PROD1952,9,2024-07-14,PayPal,0.27,Fal...
SALE56812,CUST26864,,9,2024-11-23,PayPal,0.27,True
SALE56813,CUSTOMER16107,PROD1927,1,2025-06-10,Debit Card,0.3,True
SALE56814,CUST18587,PROD1953,7,2024-04-07,PayPal,0.26,False
SALE56815,cust29016,PROD1782,5,2025-03-03,Cash,0.14,True
SALE56816,CUST13524,PROD1177,7,2025-03-07,PayPal,0.26,False
SALE56817,CUST19404,PROD1256,6,2023-09-17,Credit Card,0.13,True
SALE56818,CUST27903,PROD1229,6,2024-05-07,PayPal,0.23,False
SALE56819,CUST10218,PROD1159,1,2024-02-18,Cash,0.05,False
SALE56820,CUST28298,PROD1006,3,2024-09-30,Credit Card,0.22,False
SALE56821,CUSTOMER24684,PROD1981,4,2024-02-12,Credit Card,0.23,False
SALE56822,CUSTOMER18483,PROD1837,8,2024-12-24,Cash,0.22,False
SALE56823,CUST20693,PROD1756,9,2024-08-29,Credit Card,0.05,False
SALE56824,CUST28737,PROD1339,4,2024-03-05,Cash,0.28,False
SALE56825,CUST15665,PROD1541,4,2025-03-06,Cash,0.19,True
SALE56826,CUSTOMER13169,PROD1606,9,2024-07-08,Credit Card,0.3,False
SALE56827,CUSTOMER26603,PROD1646,5,2024-07-01,Cash,0.08,True
SALE56828,CUST28778,PROD1163,1,2025-04-15,,0.09,False
SALE56829,CUST16633,PROD1030,10,2024-08-12,Debit Card,0.26,True
SALE56830,CUSTOMER13203,PROD1736,9,2024-02-28,Debit Card,0.22,True
SALE56831,CUSTOMER11301,PROD1764,4,2024-05-23,Debit Card,0.15,True
SALE56832,cust21356,,8,2024-03-01,Debit Card,0.23,False
SALE56833,cust27080,PROD1624,1,2025-06-19,Cash,0.18,False
SALE56834,CUSTOMER25745,,20,2024-07-21,Debit Card,0.25,False
SALE56835,CUST22741,PROD1015,4,2025-07-03,Debit Card,0.04,False
SALE56836,,PROD1660,5,2024-03-25,Debit Card,0.15,False
SALE56837,CUST23100,PROD1267,3,2024-12-13,PayPal,0.28,False
SALE56838,CUSTOMER29706,PROD1664,60,2025-02-26,Credit Card,0.17,True
SALE56839,CUST18420,PROD1153,5,2023-11-08,PayPal,0.05,False
SALE56840,CUSTOMER22449,PROD1394,7,2024-11-13,Debit Card,0.21,False
SALE56841,CUSTOMER12146,PROD1955,4,2024-10-10,Debit Card,0.06,True
SALE56842,CUSTOMER28015,PROD1841,5,2024-01-25,PayPal,0.19,False
SALE56843,CUST19161,PROD1872,4,2025-07-12,PayPal,0.22,False
SALE56844,CUSTOMER12712,PROD1692,1,2024-06-22,PayPal,0.14,True
SALE56845,CUSTOMER22588,PROD1446,9,9999-99-99,Debit Card,0.06,False
SALE56846,CUST20561,PROD1098,4,2023-09-06,Debit Card,0.24,False
SALE56847,cust26322,PROD1694,8,2024-12-09,PayPal,0.09,False
SALE56848,cust12049,PROD1758,6,2024-06-16,Credit Card,0.12,False
SALE56849,CUSTOMER18522,PROD1250,6,2025-06-05,Cash,0.09,True
SALE56850,CUSTOMER13398,PROD1388,4,2023-11-18,Debit Card,0.14,True
SALE56851,cust26350,PROD1664,9,2024-01-29,Debit Card,0.06,False
SALE56852,CUST28076,PROD1478,4,2024-12-21,Debit Card,0.06,False
SALE56853,cust24829,PROD1425,2,2024-06-30,Credit Card,0.24,True
SALE56854,CUST20230,PROD1198,4,2025-03-05,Cash,0.04,False
SALE56855,CUST13878,PROD1314,3,2024-04-15,Debit Card,0.24,True
SALE56856,CUST10980,PROD1640,5,2024-12-11,Cash,0.14,False
SALE56857,CUST20711,PROD1915,6,2025-07-06,Debit Card,0.18,False
SALE56858,CUSTOMER23145,PROD1534,1,2024-06-24,Cash,0.01,True
SALE56859,CUST23479,PROD1370,5,2024-05-11,Credit Card,0.3,True
SALE56860,CUSTOMER16357,PROD1135,7,2025-04-28,Cash,0.2,False
SALE56861,CUST14250,PROD1906,2,2024-06-06,PayPal,0.14,True
SALE56862,cust23486,PROD1550,2,2024-06-21,Credit Card,0.05,False
SALE56863,cust15840,PROD1333,7,2024-02-03,Debit Card,0.27,True
SALE56864,,PROD1700,5,2025-05-21,,0.01,True
